Name,Date Published,Description,Rating,Rating Count,Content Rating,Keywords,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
Laberinto de pasiones,1982-09-29,"A camp melodrama/comedy about Sexilia (a nymphomaniac), Sadec (a gay Islamic terrorist), Riza Niro (the son of the emperor of Tiran), and Queti (the daughter of a dry-cleaner). When Riza Niro discovers that Sadec and his colleague...",6.1,4492.0,Not Rated,"['sex comedy', 'islamic terrorist', 'nymphomaniac', 'sense of smell', 'assumed identity']",1,0,1,1,0,0,0,0,0,"['A', 'camp', 'melodrama', 'comedy', 'about', 'Sexilia', 'a', 'nymphomaniac', 'Sadec', 'a', 'gay', 'Islamic', 'terrorist', 'Riza', 'Niro', 'the', 'son', 'of', 'the', 'emperor', 'of', 'Tiran', 'and', 'Queti', 'the', 'daughter', 'of', 'a', 'dry', 'cleaner', 'When', 'Riza', 'Niro', 'discovers', 'that', 'Sadec', 'and', 'his', 'colleague', 'sex comedy', 'islamic terrorist', 'nymphomaniac', 'sense of smell', 'assumed identity']"
The St. Valentine's Day Massacre,1967-06-30,Al Capone's Valentine's Day surprise for the rival Bugs Moran gang in 1929 Chicago.,6.6,4436.0,Not Rated,"['roaring twenties', ""st. valentine's day massacre"", '1920s', 'blond', 'voice over narration']",0,1,1,0,0,1,0,0,0,"['Al', 'Capone', 's', 'Valentine', 's', 'Day', 'surprise', 'for', 'the', 'rival', 'Bugs', 'Moran', 'gang', 'in', 'Chicago', 'roaring twenties', ""st. valentine's day massacre"", '1920s', 'blond', 'voice over narration']"
Decision to Leave,,A detective investigating a man's death in the mountains meets the dead man's mysterious wife in the course of his dogged sleuthing.,,,,[' '],0,1,1,0,0,0,0,0,1,"['A', 'detective', 'investigating', 'a', 'man', 's', 'death', 'in', 'the', 'mountains', 'meets', 'the', 'dead', 'man', 's', 'mysterious', 'wife', 'in', 'the', 'course', 'of', 'his', 'dogged', 'sleuthing', ' ']"
Bullets Over Brownsville,2012-06-05,Four parallel stories converge in one of Brooklyn New York's most notorious neighborhoods.,8.5,15.0,Not Rated,"['place name in title', 'urban film', 'latino', 'hispanic', 'docudrama']",0,0,1,0,1,0,0,0,0,"['Four', 'parallel', 'stories', 'converge', 'in', 'one', 'of', 'Brooklyn', 'New', 'York', 's', 'most', 'notorious', 'neighborhoods', 'place name in title', 'urban film', 'latino', 'hispanic', 'docudrama']"
Below Her Mouth,,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,,,,[' '],0,0,1,1,0,0,0,0,0,"['An', 'unexpected', 'affair', 'quickly', 'escalates', 'into', 'a', 'heart', 'stopping', 'reality', 'for', 'two', 'women', 'whose', 'passionate', 'connection', 'changes', 'their', 'lives', 'forever', ' ']"
Rio Bravo,1959-12-22,"A small-town sheriff in the American West enlists the help of a disabled man, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy.",8.0,64475.0,Passed,"['gunfighter', 'sheriff', 'gambler', 'prisoner exchange', 'alcoholic']",0,0,1,0,1,0,0,0,0,"['A', 'small', 'town', 'sheriff', 'in', 'the', 'American', 'West', 'enlists', 'the', 'help', 'of', 'a', 'disabled', 'man', 'a', 'drunk', 'and', 'a', 'young', 'gunfighter', 'in', 'his', 'efforts', 'to', 'hold', 'in', 'jail', 'the', 'brother', 'of', 'the', 'local', 'bad', 'guy', 'gunfighter', 'sheriff', 'gambler', 'prisoner exchange', 'alcoholic']"
Careful,1994-03-03,"The wary residents of a 19th century mountain village must tread carefully and speak softly lest they cause an avalanche. Sexual frenzies teem in this world of repression, setting off incestuous love triangles with deadly conseque...",7.0,1906.0,Not Rated,"['trying to avoid making noise', 'sense of hearing', 'candy cinema', 'timeframe 19th century', 'postmodern']",1,0,1,1,0,0,0,0,0,"['The', 'wary', 'residents', 'of', 'a', 'th', 'century', 'mountain', 'village', 'must', 'tread', 'carefully', 'and', 'speak', 'softly', 'lest', 'they', 'cause', 'an', 'avalanche', 'Sexual', 'frenzies', 'teem', 'in', 'this', 'world', 'of', 'repression', 'setting', 'off', 'incestuous', 'love', 'triangles', 'with', 'deadly', 'conseque', 'trying to avoid making noise', 'sense of hearing', 'candy cinema', 'timeframe 19th century', 'postmodern']"
Winter of Our Dreams,1985-01-04,"When a womanizing bookshop owner hears about the suicide of his former girlfriend, he tries to find out more and meets her friend, a prostitute. They hook up, but when she finds her friends diary, she discovers she's repeating her...",6.3,344.0,M/16,"['female nudity', 'male nudity', 'prostitution', 'suicide', 'ex girlfriend']",0,0,1,1,0,0,0,0,0,"['When', 'a', 'womanizing', 'bookshop', 'owner', 'hears', 'about', 'the', 'suicide', 'of', 'his', 'former', 'girlfriend', 'he', 'tries', 'to', 'find', 'out', 'more', 'and', 'meets', 'her', 'friend', 'a', 'prostitute', 'They', 'hook', 'up', 'but', 'when', 'she', 'finds', 'her', 'friends', 'diary', 'she', 'discovers', 'she', 's', 'repeating', 'her', 'female nudity', 'male nudity', 'prostitution', 'suicide', 'ex girlfriend']"
Les aventuriers,1967-04-12,"Best friends become aware of a crashed plane lying on the bottom of the ocean, allegedly stuffed with wealth. Adventurers set off in search of prey. And along with them, Letizia is linked, with whom both friends are secretly in love.",7.1,3615.0,M,"['adventurer', 'congo', 'fort boyard', 'ocean', 'pilot']",0,0,1,0,1,0,0,0,0,"['Best', 'friends', 'become', 'aware', 'of', 'a', 'crashed', 'plane', 'lying', 'on', 'the', 'bottom', 'of', 'the', 'ocean', 'allegedly', 'stuffed', 'with', 'wealth', 'Adventurers', 'set', 'off', 'in', 'search', 'of', 'prey', 'And', 'along', 'with', 'them', 'Letizia', 'is', 'linked', 'with', 'whom', 'both', 'friends', 'are', 'secretly', 'in', 'love', 'adventurer', 'congo', 'fort boyard', 'ocean', 'pilot']"
The Sand Pebbles,1966-12-20,"In 1926, a U.S. Naval engineer gets assigned to a gunboat on a rescue mission in war-torn China.",7.5,15593.0,PG-13,"['year 1926', 'u.s. navy sailor', 'american in china', 'american in asia', 'gunboat']",0,0,1,1,1,0,0,0,0,"['In', 'a', 'U', 'S', 'Naval', 'engineer', 'gets', 'assigned', 'to', 'a', 'gunboat', 'on', 'a', 'rescue', 'mission', 'in', 'war', 'torn', 'China', 'year 1926', 'u.s. navy sailor', 'american in china', 'american in asia', 'gunboat']"
Bad Lieutenant,1993-02-19,"While investigating a young nun's rape, a corrupt New York City police detective, with a serious drug and gambling addiction, tries to change his ways and find forgiveness and redemption.",7.0,44956.0,M/18,"['rape', 'male full frontal nudity', 'male frontal nudity', 'rape of a nun', 'drugs']",0,1,1,0,0,0,0,0,1,"['While', 'investigating', 'a', 'young', 'nun', 's', 'rape', 'a', 'corrupt', 'New', 'York', 'City', 'police', 'detective', 'with', 'a', 'serious', 'drug', 'and', 'gambling', 'addiction', 'tries', 'to', 'change', 'his', 'ways', 'and', 'find', 'forgiveness', 'and', 'redemption', 'rape', 'male full frontal nudity', 'male frontal nudity', 'rape of a nun', 'drugs']"
The Fighting Temptations,2003-09-19,A New York advertising executive travels to a small Southern town to collect an inheritance but finds he must create a gospel choir and lead it to success before he can collect.,5.6,7370.0,PG-13,"['taxi driver', 'cell phone', 'georgia usa', 'church', 'advertising']",1,0,1,0,0,0,0,0,0,"['A', 'New', 'York', 'advertising', 'executive', 'travels', 'to', 'a', 'small', 'Southern', 'town', 'to', 'collect', 'an', 'inheritance', 'but', 'finds', 'he', 'must', 'create', 'a', 'gospel', 'choir', 'and', 'lead', 'it', 'to', 'success', 'before', 'he', 'can', 'collect', 'taxi driver', 'cell phone', 'georgia usa', 'church', 'advertising']"
Croupier,1999-06-03,"An aspiring writer is hired as a croupier at a casino, where he realizes that his life as a croupier would make a great novel.",7.0,22620.0,Not Rated,"['casino', 'croupier', 'casino dealer', 'writing a novel', 'blackjack dealer']",0,1,1,0,0,0,0,0,0,"['An', 'aspiring', 'writer', 'is', 'hired', 'as', 'a', 'croupier', 'at', 'a', 'casino', 'where', 'he', 'realizes', 'that', 'his', 'life', 'as', 'a', 'croupier', 'would', 'make', 'a', 'great', 'novel', 'casino', 'croupier', 'casino dealer', 'writing a novel', 'blackjack dealer']"
Wind River,2017-08-17,A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,7.7,260068.0,M/16,"['investigation', 'neo western', 'snow', 'native american reservation', 'native american']",0,1,1,0,0,0,0,0,1,"['A', 'veteran', 'hunter', 'helps', 'an', 'FBI', 'agent', 'investigate', 'the', 'murder', 'of', 'a', 'young', 'woman', 'on', 'a', 'Wyoming', 'Native', 'American', 'reservation', 'investigation', 'neo western', 'snow', 'native american reservation', 'native american']"
Guantanamera,1997-07-04,It is a satire about life in Cuba. The members of a funeral procession and some truck drivers who need to take the same route begin to talk about God and the world and they end up discovering that life for both groups has many sim...,6.9,1528.0,M/12,"['lions gate films', 'satire comedy', 'funeral procession', 'satire', 'cuba']",1,0,1,0,0,0,0,0,0,"['It', 'is', 'a', 'satire', 'about', 'life', 'in', 'Cuba', 'The', 'members', 'of', 'a', 'funeral', 'procession', 'and', 'some', 'truck', 'drivers', 'who', 'need', 'to', 'take', 'the', 'same', 'route', 'begin', 'to', 'talk', 'about', 'God', 'and', 'the', 'world', 'and', 'they', 'end', 'up', 'discovering', 'that', 'life', 'for', 'both', 'groups', 'has', 'many', 'sim', 'lions gate films', 'satire comedy', 'funeral procession', 'satire', 'cuba']"
13 Semester,2010-01-07,The friends Moritz and Dirk get accepted at the TU Darmstadt and leave their small home village in Brandenburg to set out for the big town to study business arithmetic (mathematical economics).,6.7,1854.0,,"['man in a bathtub', 'sitting on a toilet', 'cook', 'kitchen', 'part time job']",1,0,1,1,0,0,0,0,0,"['The', 'friends', 'Moritz', 'and', 'Dirk', 'get', 'accepted', 'at', 'the', 'TU', 'Darmstadt', 'and', 'leave', 'their', 'small', 'home', 'village', 'in', 'Brandenburg', 'to', 'set', 'out', 'for', 'the', 'big', 'town', 'to', 'study', 'business', 'arithmetic', 'mathematical', 'economics', 'man in a bathtub', 'sitting on a toilet', 'cook', 'kitchen', 'part time job']"
Never Been Kissed,1999-07-02,A newspaper reporter enrolls in high school as part of research for a story.,6.0,93733.0,M/12,"['undercover reporter', 'chicago illinois', 'popularity', 'high school', 'friendship']",1,0,1,1,0,0,0,0,0,"['A', 'newspaper', 'reporter', 'enrolls', 'in', 'high', 'school', 'as', 'part', 'of', 'research', 'for', 'a', 'story', 'undercover reporter', 'chicago illinois', 'popularity', 'high school', 'friendship']"
Sayat Nova,1982-01-27,"A surreal biopic of Armenian poet Sayat Nova, told via non-narrative amalgamations of images, hailed as revolutionary by Mikhail Vartanov.",7.6,11991.0,Not Rated,"['poet', '18th century', 'armenian culture', 'surrealism', 'religion']",0,0,1,0,0,1,0,0,0,"['A', 'surreal', 'biopic', 'of', 'Armenian', 'poet', 'Sayat', 'Nova', 'told', 'via', 'non', 'narrative', 'amalgamations', 'of', 'images', 'hailed', 'as', 'revolutionary', 'by', 'Mikhail', 'Vartanov', 'poet', '18th century', 'armenian culture', 'surrealism', 'religion']"
Lili,1953-12-24,An orphaned young woman becomes part of a puppet act and forms a relationship with the anti-social puppeteer.,7.3,3763.0,Passed,"['puppet version of character', 'suitcase', 'looking in a window', 'magic act', 'dead father']",0,0,1,1,0,0,0,0,0,"['An', 'orphaned', 'young', 'woman', 'becomes', 'part', 'of', 'a', 'puppet', 'act', 'and', 'forms', 'a', 'relationship', 'with', 'the', 'anti', 'social', 'puppeteer', 'puppet version of character', 'suitcase', 'looking in a window', 'magic act', 'dead father']"
A Ghost Story,,"In this singular exploration of legacy, love, loss, and the enormity of existence, a recently deceased, white-sheeted ghost returns to his suburban home to try to reconnect with his bereft wife.",,,,[' '],0,0,1,1,0,0,0,1,0,"['In', 'this', 'singular', 'exploration', 'of', 'legacy', 'love', 'loss', 'and', 'the', 'enormity', 'of', 'existence', 'a', 'recently', 'deceased', 'white', 'sheeted', 'ghost', 'returns', 'to', 'his', 'suburban', 'home', 'to', 'try', 'to', 'reconnect', 'with', 'his', 'bereft', 'wife', ' ']"
"Secret Places, Secret Things",1971-02-19,Secret Places Secret Things is the story of eight people. Four Couples that find themselves at the Mayflower Hotel on a rainy summer night. Each looking for a relationship that will add a meaning to their lives.,,,X,"['college student', 'nudity', 'prostitute', 'sex in bed', 'new girl in town']",0,0,1,0,0,0,0,0,0,"['Secret', 'Places', 'Secret', 'Things', 'is', 'the', 'story', 'of', 'eight', 'people', 'Four', 'Couples', 'that', 'find', 'themselves', 'at', 'the', 'Mayflower', 'Hotel', 'on', 'a', 'rainy', 'summer', 'night', 'Each', 'looking', 'for', 'a', 'relationship', 'that', 'will', 'add', 'a', 'meaning', 'to', 'their', 'lives', 'college student', 'nudity', 'prostitute', 'sex in bed', 'new girl in town']"
Anna and the King of Siam,1947-02-20,"In 1862, a young Englishwoman becomes royal tutor in Siam and befriends the King.",7.0,2497.0,Passed,"['1860s', 'king', 'siam', 'royal tutor', 'thailand']",0,0,1,1,0,1,0,0,0,"['In', 'a', 'young', 'Englishwoman', 'becomes', 'royal', 'tutor', 'in', 'Siam', 'and', 'befriends', 'the', 'King', '1860s', 'king', 'siam', 'royal tutor', 'thailand']"
Cactus Flower,2017-01-28,"In a hot and politically challenged Cairo actress Aida and her neighbor, the aging diva Samiha, are thrown out on the streets. Together with the street smart Yassin, they try to find a place to live, forcing them to confront with ...",6.1,136.0,TV-14,['actress'],0,0,1,0,1,0,0,1,0,"['In', 'a', 'hot', 'and', 'politically', 'challenged', 'Cairo', 'actress', 'Aida', 'and', 'her', 'neighbor', 'the', 'aging', 'diva', 'Samiha', 'are', 'thrown', 'out', 'on', 'the', 'streets', 'Together', 'with', 'the', 'street', 'smart', 'Yassin', 'they', 'try', 'to', 'find', 'a', 'place', 'to', 'live', 'forcing', 'them', 'to', 'confront', 'with', 'actress']"
Three Steps North,1951-06-28,After a prison sentence an American GI stationed in Italy discovers that his hidden loot has disappeared and goes searching for it.,6.3,162.0,,"['b movie', 'shoeshine boy', 'lie', 'attempt to murder', 'loot']",0,1,1,0,0,0,0,0,0,"['After', 'a', 'prison', 'sentence', 'an', 'American', 'GI', 'stationed', 'in', 'Italy', 'discovers', 'that', 'his', 'hidden', 'loot', 'has', 'disappeared', 'and', 'goes', 'searching', 'for', 'it', 'b movie', 'shoeshine boy', 'lie', 'attempt to murder', 'loot']"
À nos amours,1984-12-21,An erratic young woman's family desperately tries to prevent her increasingly erotic ways.,7.1,6885.0,M/12,"['promiscuous woman', 'female nudity', 'multiple lovers', 'promiscuous daughter', 'promiscuity']",0,0,1,1,0,0,0,0,0,"['An', 'erratic', 'young', 'woman', 's', 'family', 'desperately', 'tries', 'to', 'prevent', 'her', 'increasingly', 'erotic', 'ways', 'promiscuous woman', 'female nudity', 'multiple lovers', 'promiscuous daughter', 'promiscuity']"
The Perfect Storm,2000-08-11,An unusually intense storm pattern catches some commercial fishermen unaware and puts them in mortal danger.,6.5,171635.0,M/12,"['fish', 'fishing', 'sea', 'death', 'fisherman']",0,0,1,0,1,0,0,0,0,"['An', 'unusually', 'intense', 'storm', 'pattern', 'catches', 'some', 'commercial', 'fishermen', 'unaware', 'and', 'puts', 'them', 'in', 'mortal', 'danger', 'fish', 'fishing', 'sea', 'death', 'fisherman']"
Shake Hands with the Devil,2007-09-28,"The story of General Romeo Dallaire's frustrated efforts to stop the madness of the Rwandan Genocide, despite the complete indifference of his superiors.",7.6,3534.0,R,"['africa', 'united nations', 'genocide', 'rwanda', 'based on memoir']",0,0,1,0,1,1,0,0,0,"['The', 'story', 'of', 'General', 'Romeo', 'Dallaire', 's', 'frustrated', 'efforts', 'to', 'stop', 'the', 'madness', 'of', 'the', 'Rwandan', 'Genocide', 'despite', 'the', 'complete', 'indifference', 'of', 'his', 'superiors', 'africa', 'united nations', 'genocide', 'rwanda', 'based on memoir']"
The Illusionist,2006-11-02,"In turn-of-the-century Vienna, a magician uses his abilities to secure the love of a woman far above his social standing.",7.5,378665.0,M/12,"['cheering crowd', 'magician', 'illusionist', 'police inspector', 'told in flashback']",0,0,1,0,0,0,0,1,1,"['In', 'turn', 'of', 'the', 'century', 'Vienna', 'a', 'magician', 'uses', 'his', 'abilities', 'to', 'secure', 'the', 'love', 'of', 'a', 'woman', 'far', 'above', 'his', 'social', 'standing', 'cheering crowd', 'magician', 'illusionist', 'police inspector', 'told in flashback']"
Bye Bye Braverman,1968-02-21,"Four Jewish intellectuals carpool to the funeral of their old friend Leslie Braverman, who died suddenly at age 41.",5.6,802.0,Approved,"['mother daughter relationship', 'dysfunctional marriage', 'adulterous wife', 'adulterous mother', 'jewish stereotype']",1,0,1,0,0,0,0,0,0,"['Four', 'Jewish', 'intellectuals', 'carpool', 'to', 'the', 'funeral', 'of', 'their', 'old', 'friend', 'Leslie', 'Braverman', 'who', 'died', 'suddenly', 'at', 'age', 'mother daughter relationship', 'dysfunctional marriage', 'adulterous wife', 'adulterous mother', 'jewish stereotype']"
