Name,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
The Muppets Take Manhattan,1,0,1,0,1,0,0,0,0,"['kermit', 'friend', 'go', 'new', 'york', 'city', 'get', 'musical', 'broadway', 'find', 'difficult', 'task', 'anticipated', 'borough name in title', 'the muppets', 'puppetry', 'four word title', 'action girl']"
Best Defense,1,0,0,0,1,0,0,0,0,"['military', 'weapon', 'engineer', 'struggle', 'job', 'responsibly', 'hapless', 'tank', 'commander', 'live', 'consequence', 'combat', 'year', 'later', 'lingerie', 'woman on top sex', 'prologue', 'scene during opening credits', 'year 1984']"
Meatballs Part II,1,0,0,0,0,0,0,0,0,"['second', 'series', 'meatball', 'movie', 'group', 'kid', 'attempt', 'save', 'summer', 'camp', 'financial', 'failure', 'motorized wheelchair', 'cook', 'camp counselor', 'teenage boy', 'rivalry']"
The Jungle Book,0,0,1,0,1,0,1,0,0,"['threat', 'tiger', 'shere', 'khan', 'force', 'flee', 'jungle', 'man', 'cub', 'named', 'mowgli', 'embarks', 'journey', 'self', 'discovery', 'help', 'panther', 'bagheera', 'free', 'spirited', 'bear', 'baloo', 'jungle', 'human animal relationship', 'tiger', 'wolf', 'black panther']"
Joy of Sex,1,0,0,1,0,0,0,0,0,"['convinced', 'dying', 'pretty', 'high', 'school', 'senior', 'set', 'lose', 'virginity', 'late', 'encounter', 'boy', 'school', 'mission', 'loss of virginity', 'sex scene', 'f rated', 'title directed by female', 'foot closeup']"
The Philadelphia Experiment Revealed: Final Countdown to Disclosure from the Area 51 Archives,0,0,0,0,0,1,0,0,0,"['philadelphia', 'experiment', 'revealed', 'final', 'countdown', 'disclosure', 'area', 'archive', 'bizarre', 'truth', 'top', 'secret', 'experiment', 'time', 'travel', 'invisibility', 'u', 'navy', 'ship', 'vanishes', 'secret', 'world', 'wa', 'paranormal phenomenon', 'psychotronic film', 'alien', 'unidentified flying object']"
Metropolis,0,0,1,0,0,0,0,1,0,"['futuristic', 'city', 'sharply', 'divided', 'working', 'class', 'city', 'planner', 'son', 'city', 'mastermind', 'fall', 'love', 'working', 'class', 'prophet', 'predicts', 'coming', 'savior', 'mediate', 'difference', 'robot', 'dystopia', 'class differences', 'art deco', 'silent film']"
Oxford Blues,1,0,1,0,0,0,0,0,0,"['young', 'american', 'hustler', 'pursues', 'girl', 'dream', 'oxford', 'must', 'enroll', 'obtain', 'american abroad', 'oxford university', 'fight', 'kiss', 'obsession']"
C.H.U.D.,0,0,0,0,0,0,0,1,1,"['bizarre', 'series', 'sudden', 'disappearance', 'street', 'new', 'york', 'city', 'seems', 'point', 'toward', 'something', 'unsavory', 'living', 'sewer', 'hobo', 'violence', 'toxic waste', 'pay phone', 'splatter comedy']"
A Soldier's Story,0,1,1,0,0,0,0,0,1,"['african', 'american', 'officer', 'investigates', 'murder', 'racially', 'charged', 'situation', 'world', 'war', 'ii', 'based on play', 'timeframe 1940s', 'screenplay adapted by author', 'soldier', 'flashback']"
Dou foh sin,0,1,0,0,1,0,0,0,1,"['hot', 'headed', 'inspector', 'take', 'small', 'powerful', 'vietnamese', 'chinese', 'gang', 'series', 'crime', 'murder', 'attempt', 'committed', 'putting', 'undercover', 'cop', 'girlfriend', 'great', 'danger', 'hong kong', 'police', 'police officer', 'female police officer', 'child in jeopardy']"
The Evil That Men Do,0,0,0,0,0,0,0,0,1,"['nobody', 'come', 'narco', 'world', 'alive', 'little', 'girl', 'walk', 'tape over mouth']"
Body at Brighton Rock,1,0,1,0,0,0,0,1,0,"['park', 'ranger', 'spends', 'night', 'guarding', 'potential', 'crime', 'scene', 'remote', 'mountain', 'trail', 'night', 'mountain', 'scene of the crime', 'park ranger', 'fear']"
Windy City,0,0,1,1,0,0,0,0,0,"['life', 'group', 'young', 'chicago', 'men', 'seen', 'eye', 'one', 'thirtysomething', 'writer', 'suffering', 'early', 'onset', 'midlife', 'crisis', 'brought', 'nostalgia', 'dying', 'friend', 'wedding', 'old', 'flame', 'watching tv', 'man wears eyeglasses', 'friend', 'writer', 'family man']"
Country Gold,1,0,0,0,0,0,0,1,0,"['george', 'jones', 'invite', 'coming', 'country', 'music', 'superstar', 'troyal', 'brux', 'town', 'nashville', 'night', 'george', 'cryogenically', 'frozen', ' ']"
The Wild Life,1,0,1,0,0,0,0,0,0,"['high', 'school', 'wrestler', 'party', 'buddy', 'swinging', 'single', 'apartment', 'complex', 'sex comedy', 'seduction', 'sex scene', 'kinky sex', 'teensploitation']"
Teachers,1,0,1,0,0,0,0,0,0,"['well', 'meaning', 'burned', 'high', 'school', 'teacher', 'try', 'maintain', 'order', 'backdrop', 'pending', 'lawsuit', 'school', 'district', 'come', 'light', 'gave', 'diploma', 'illiterate', 'student', 'high school', 'high school teacher', 'black panties', 'voyeurism', 'voyeur']"
Garbo Talks,1,0,1,0,0,0,0,0,0,"['son', 'woman', 'dying', 'brain', 'tumor', 'try', 'fulfill', 'mother', 'last', 'wish', 'meet', 'greta', 'garbo', 'actress', 'brain tumor', 'jail', 'terminal illness', 'photographer']"
American Dreamer,1,0,0,0,0,0,0,0,0,"['phil', 'dreamer', 'dream', 'come', 'true', 'phil', 'hate', 'going', 'stop', 'phil', 'dreaming', ' ']"
Streetwise,0,0,1,0,0,1,0,0,0,"['gritty', 'documentary', 'look', 'life', 'teenager', 'living', 'street', 'seattle', 'seattle washington', 'street life', 'suicide', 'prison', 'homelessness']"
"Silent Night, Deadly Night",0,0,0,0,0,0,0,0,1,"['little', 'billy', 'witness', 'parent', 'getting', 'killed', 'santa', 'warned', 'senile', 'grandpa', 'santa', 'punishes', 'naughty', 'billy', 'orphanage', 'become', 'santa', 'santa claus', 'serial killer', 'christmas', 'christmas horror', 'serial killer as protagonist']"
The Times of Harvey Milk,0,0,0,0,0,1,0,0,0,"['documentary', 'successful', 'career', 'assassination', 'san', 'francisco', 'first', 'elected', 'gay', 'city', 'supervisor', 'gay', 'assassination', 'gay rights', 'politician', 'gay interest']"
Texas Killing Fields,0,1,1,0,0,1,0,0,0,"['texas', 'bayou', 'local', 'homicide', 'detective', 'team', 'cop', 'new', 'york', 'city', 'investigate', 'series', 'unsolved', 'murder', 'murder of a teenager', 'scantily clad female', 'panty', 'white panties', 'upskirt']"
The Missing Link,1,0,0,0,0,0,0,0,0,"['movie', 'gay', 'caveman', 'unexpected', 'outsider', 'arrives', 'camp', 'microcosmic', 'group', 'cave', 'men', 'woman', 'find', 'world', 'turned', 'upside', 'mysterious', 'stranger', 'evolved', 'way', 'woman', 'decide', 'l', 'bare chested male', 'gay']"
Night of the Comet,1,0,0,0,0,0,0,1,1,"['comet', 'wipe', 'life', 'earth', 'leaving', 'two', 'valley', 'girl', 'fighting', 'cannibal', 'zombie', 'sinister', 'group', 'scientist', 'post apocalypse', 'sister sister relationship', 'radio station', 'comet', 'survival']"
Night Patrol,1,0,0,0,0,0,0,0,0,"['hapless', 'police', 'officer', 'transferred', 'night', 'shift', 'even', 'clandestinely', 'pursues', 'career', 'stand', 'comedian', 'female nudity', 'psychotronic film', 'payphone', 'pay phone', 'parody comedy']"
Gallavants,0,0,0,0,0,0,1,1,0,"['gallavants', 'ant', 'living', 'fairy', 'tale', 'land', 'ganteville', 'little', 'one', 'go', 'school', 'preparation', 'adult', 'life', 'working', 'ant', 'however', 'one', 'pupil', 'think', 'need', 'take', 'lesson', 'order', 'anthropomorphism', 'ant', 'ameisen']"
City Heat,1,1,0,0,1,0,0,0,0,"['slick', 'private', 'investigator', 'mike', 'murphy', 'burt', 'reynolds', 'tough', 'police', 'lieutenant', 'speer', 'clint', 'eastwood', 'partner', 'bitter', 'enemy', 'reluctantly', 'team', 'investigate', 'murder', 'blood splatter', 'buddy cop', 'exploding car', 'falling to death', 'betrayal']"
The Hating Game,1,0,0,1,0,0,0,0,0,"['resolving', 'achieve', 'professional', 'success', 'without', 'compromising', 'ethic', 'lucy', 'embarks', 'ruthless', 'game', 'one', 'upmanship', 'cold', 'efficient', 'nemesis', 'joshua', 'rivalry', 'complicated', 'growing', 'attraction', 'rivalry', 'job promotion', 'elevator ride', 'pantyhose legs', 'pantyhose']"
The Flamingo Kid,1,0,1,1,0,0,0,0,0,"['recent', 'high', 'school', 'graduate', 'unsure', 'future', 'get', 'summer', 'job', 'flamingo', 'beach', 'club', 'meet', 'charismatic', 'phil', 'brody', 'summer', 'beach', 'beach club', 'coming of age', 'year 1963']"
Protocol,1,0,0,0,0,0,0,0,0,"['woman', 'goldie', 'hawn', 'save', 'life', 'emir', 'ohtar', 'richard', 'romanus', 'washington', 'press conference', 'cocktail waitress', 'self discovery', 'naivete', 'farce']"
Aaj Ki Awaz,0,1,1,0,1,0,0,0,0,"['professor', 'find', 'life', 'turned', 'upside', 'decides', 'combat', 'crime', 'rape and revenge', 'rape', 'revenge']"
Asesinato en el senado de la nación,0,1,1,0,0,1,0,0,0,"['argentine', 'senator', 'lisandro', 'de', 'la', 'torre', 'investigated', 'case', 'corruption', 'export', 'meat', 'discovering', 'fraudulent', 'plot', 'national', 'government', 'british', 'empire', 'endanger', 'life', 'male frontal nudity', 'male nudity', 'politics', '1930s', 'argentina']"
The Ambassador,0,0,0,0,0,1,0,0,0,"['danish', 'journalist', 'mads', 'br', 'gger', 'go', 'undercover', 'liberian', 'ambassador', 'embark', 'dangerous', 'yet', 'hysterical', 'journey', 'uncover', 'blood', 'diamond', 'trade', 'africa', 'tragedy', 'diamond', 'blood diamond', 'africa', 'ambassador']"
Balkanski spijun,1,0,1,0,0,0,0,0,0,"['convinced', 'subtenant', 'spy', 'enemy', 'state', 'man', 'fall', 'deep', 'paranoia', 'lead', 'absurd', 'destructive', 'chain', 'event', 'paranoia', 'reference to joseph stalin', 'twin brothers', 'violence', 'belgrade serbia']"
Bad Manners,1,0,1,1,0,0,0,0,0,"['wes', 'nancy', 'married', 'academic', 'couple', 'one', 'day', 'host', 'nancy', 'long', 'ago', 'lover', 'matt', 'current', 'sexy', 'girlfriend', 'kim', 'matt', 'musician', 'kim', 'computer', 'specialist', 'helped', 'matt', 'make', 'discovery', 'sci', 'female rear nudity', 'theft', 'suspicion', 'intrigue', 'jealousy']"
Hors les murs,0,0,1,1,0,0,0,0,0,"['paulo', 'young', 'pianist', 'meet', 'ilir', 'bartender', 'bass', 'guitar', 'player', 'originally', 'albania', 'become', 'lover', 'confronted', 'girlfriend', 'anka', 'paulo', 'find', 'street', 'despite', 'ilir', 'misgiving', 'paulo', 'move', 'bisexual male', 'bartender', 'pianist', 'kinky sex', 'silent movie accompanist']"
Blind Date,1,0,0,1,0,0,0,0,0,"['workaholic', 'need', 'date', 'dinner', 'new', 'important', 'clientele', 'brother', 'set', 'could', 'lead', 'disaster', 'brother brother relationship', 'father son relationship', 'champagne', 'restaurant', 'yuppie']"
Camila,0,0,1,1,0,0,0,0,0,"['buenos', 'aire', 'argentina', 'beautiful', 'young', 'socialite', 'named', 'camila', 'fall', 'love', 'ladislao', 'jesuit', 'priest', 'several', 'failed', 'attempt', 'fighting', 'feeling', 'ultimately', 'succumbs', 'two', 'later', 'esc', 'feminist film', 'character name as title', 'forename as title', 'period drama', 'jesuit']"
The Company of Wolves,0,0,1,0,0,0,0,1,1,"['teenage', 'girl', 'country', 'manor', 'fall', 'asleep', 'reading', 'magazine', 'disturbing', 'dream', 'involving', 'wolf', 'prowling', 'wood', 'bedroom', 'window', 'grandmother', 'werewolf', 'girl', 'dream', 'cult film']"
Ciske de Rat,0,1,1,0,0,0,0,0,1,"['poor', 'year', 'old', 'schoolboy', 'heart', 'gold', 'grows', 'amsterdam', 'boy frontal nudity', 'undressing', 'nudity', 'male nudity', 'male frontal nudity']"
Napló gyermekeimnek,0,0,1,0,0,1,0,0,0,"['lost', 'parent', 'stalin', 'purge', 'girl', 'return', 'soviet', 'union', 'native', 'hungary', 'live', 'stalinist', 'aunt', 'central europe', 'f rated', 'title directed by female', 'man girl relationship', 'eastern europe']"
"Szirmok, virágok, koszorúk",0,0,1,0,0,1,0,0,0,"['hungarian', 'revolution', 'beaten', 'russian', 'army', 'ferenc', 'majl', 'th', 'officer', 'army', 'revolution', 'choose', 'imprisonment', 'getting', 'enlisted', 'austrian', 'army', 'chooses', 'enlisti', 'hussar', 'hungarian', 'hungary', 'habsburg empire', 'hungarian revolution of 1848']"
Crimes of the Future,0,0,1,0,0,0,0,1,1,"['human', 'adapt', 'synthetic', 'environment', 'new', 'transformation', 'mutation', 'partner', 'caprice', 'saul', 'tenser', 'celebrity', 'performance', 'artist', 'publicly', 'showcase', 'metamorphosis', 'organ', 'avant', 'garde', 'performance', 'body horror', 'child autopsy', 'eating plastic', 'organ removal', 'transhumanism']"
Kærlighedens melodi,1,0,0,1,0,0,0,0,0,"['peter', 'live', 'upper', 'class', 'district', 'hellerup', 'one', 'interest', 'jazz', ' ']"
Frankenweenie,1,0,1,0,0,0,1,0,0,"['boy', 'beloved', 'dog', 'pass', 'away', 'suddenly', 'attempt', 'bring', 'animal', 'back', 'life', 'powerful', 'science', 'experiment', 'stop motion animation', 'remake by original director', 'dracula character', 'altered version of studio logo', 'death of pet']"
The Ice Pirates,1,0,0,0,1,0,0,0,0,"['distant', 'future', 'scarce', 'water', 'space', 'pirate', 'get', 'caught', 'stealing', 'ice', 'spaceship', 'sold', 'princess', 'looking', 'dad', 'might', 'found', 'planet', 'abundant', 'water', 'castration', 'ice', 'time dilation', 'conveyor belt', 'post apocalypse']"
The True Story of Jesse James,0,1,1,0,0,1,0,0,0,"['biopic', 'loosely', 'based', 'last', 'year', 'jesse', 'james', 'life', 'focused', 'relationship', 'brother', 'jesse', 'frank', 'james', 'jesse james character', 'jim younger character', 'man tied up', 'missouri', 'year 1876']"
Setouchi shonen yakyu dan,1,0,1,0,1,0,0,0,0,"['drama', 'end', 'world', 'war', 'ii', 'inhabitant', 'small', 'japanese', 'fishing', 'village', 'must', 'come', 'term', 'nation', 'defeat', 'sudden', 'occupation', 'general', 'macarthur', 'troop', 'japanese', 'post world war two', 'japan', 'coming of age', 'adultery']"
Lyubov i golubi,1,0,1,1,0,0,0,0,0,"['injured', 'job', 'vasily', 'kuzyakin', 'get', 'ticket', 'resort', 'meet', 'femme', 'fatale', 'raisa', 'zakharovna', 'charm', 'move', 'live', 'unfortunately', 'new', 'life', 'sweet', 'dreamed', 'hapless', 'va', 'russia']"
The Man from Toronto,1,0,0,0,1,0,0,0,0,"['world', 'deadliest', 'assassin', 'new', 'york', 'biggest', 'screw', 'mistaken', 'airbnb', 'rental', 'mistaken identity', 'buddy comedy', 'assassin', 'airbnb', 'team up']"
Morgen in Alabama,0,0,0,0,0,0,0,0,1,"['assaulting', 'minister', 'young', 'defendant', 'claim', 'acted', 'entirely', 'lawyer', 'believe', 'start', 'investigation', 'right wing', 'domestic terrorism', 'state name in title', 'territory name in title', 'courtroom']"
Maria's Lovers,0,0,1,1,0,0,0,0,0,"['spending', 'last', 'wwii', 'brutal', 'japanese', 'pow', 'camp', 'leaving', 'nightmare', 'ivan', 'return', 'home', 'pennsylvania', 'childhood', 'friend', 'maria', 'rival', 'love', 'erotica', 'woman on top sex', 'ptsd post traumatic stress disorder', 'virgin', 'love']"
Kaze no tani no Naushika,0,0,0,0,1,0,1,1,0,"['warrior', 'pacifist', 'princess', 'nausica', 'desperately', 'struggle', 'prevent', 'two', 'warring', 'nation', 'destroying', 'dying', 'planet', 'post apocalypse', 'princess', 'giant insect', 'pollution', 'dying planet']"
A Private Function,1,0,0,0,0,0,0,0,0,"['post', 'world', 'war', 'ii', 'britain', 'food', 'rationing', 'continues', 'leading', 'married', 'couple', 'become', 'involved', 'flourishing', 'bacon', 'black', 'market', 'organist', 'car', 'british car', 'ford', 'ford motor vehicle']"
Gojira,0,0,0,0,0,0,0,1,1,"['japanese', 'government', 'suppresses', 'horrifying', 'news', 'godzilla', 'resurrection', 'political', 'tension', 'increase', 'united', 'state', 'soviet', 'union', 'willing', 'bomb', 'japan', 'stop', 'monster', 'godzilla', 'giant monster sci fi', 'biopunk', 'kaiju', 'godzilla character']"
Roadhouse 66,1,0,0,1,1,0,0,0,0,"['ex', 'rock', 'roll', 'star', 'team', 'naive', 'young', 'man', 'set', 'thing', 'right', 'small', 'town', 'local', 'thug', 'rule', 'unchallenged', 'car', 'sabotage', 'road racing']"
Slavnosti snezenek,1,0,1,0,0,0,0,0,0,"['movie', 'based', 'text', 'bohumil', 'hrabal', 'world', 'known', 'czech', 'prosaic', 'story', 'form', 'mosaic', 'short', 'episode', 'picture', 'sadness', 'happiness', 'inhabitant', 'kersko', 'kersko', 'small', 'woody', 'area', 'central europe', 'literature on screen', 'european literature on screen', 'czech literature on screen', 'humoristic literature on screen']"
"Slunce, seno, jahody",1,0,0,0,0,0,0,0,0,"['life', 'small', 'czech', 'village', 'suddenly', 'turmoil', 'college', 'student', 'simon', 'arrives', 'introducing', 'revolutionary', 'innovation', 'dairy', 'farming', 'provincial life', 'neighbor', 'province', 'family relationships', 'mother daughter relationship']"
Davitelj protiv davitelja,1,1,0,0,0,0,0,0,1,"['mentally', 'disturbed', 'flower', 'seller', 'start', 'killing', 'young', 'girl', 'street', 'belgrade', 'frustrated', 'police', 'inspector', 'trying', 'stop', 'aspiring', 'musician', 'find', 'life', 'work', 'deeply', 'intertwined', 'serial killer as protagonist', 'serial killer', 'three word title', 'orchestra', 'conductor']"
C'era una volta il West,0,0,0,0,1,0,0,0,0,"['mysterious', 'stranger', 'harmonica', 'join', 'force', 'notorious', 'desperado', 'protect', 'beautiful', 'widow', 'ruthless', 'assassin', 'working', 'railroad', 'harmonica', 'former prostitute', 'arizona territory', 'yuma territorial prison', 'widow']"
The Treasure of Swamp Castle,1,0,0,0,1,0,1,0,0,"['turmoilous', 'th', 'century', 'young', 'poor', 'hungarian', 'aristocrat', 'jonas', 'help', 'szaffi', 'young', 'pretty', 'gypsy', 'romani', 'girl', 'illegitimate', 'daughter', 'turkish', 'pasha', 'get', 'treasure', 'owed', 'right', 'inheritance', 'romani people', 'aristocrat', '18th century', 'pasha', 'treasure']"
Talk to Me,0,0,0,0,0,0,0,0,1,"['group', 'friend', 'discover', 'conjure', 'spirit', 'using', 'embalmed', 'hand', 'become', 'hooked', 'new', 'thrill', 'one', 'go', 'far', 'unleashes', 'terrifying', 'supernatural', 'force', 'disembodied hand', 'supernatural vision', 'dead mother', 'conjuring spirits', 'soul']"
Veneno para las hadas,0,0,0,0,0,0,0,1,1,"['year', 'old', 'girl', 'convinces', 'lonely', 'classmate', 'witch', 'forcing', 'child', 'become', 'assistant', 'though', 'game', 'initially', 'rather', 'naive', 'gradually', 'take', 'nasty', 'violent', 'turn', 'knee socks', 'fairy tale', 'supernatural power', 'folk horror', 'year 1965']"
Vigil,0,0,1,0,0,0,0,0,1,"['lonely', 'girl', 'living', 'isolated', 'mist', 'cloaked', 'farm', 'confronted', 'change', 'wrought', 'stranger', 'arrives', 'herd', 'sheep', 'loss of father', 'hawk', 'nature']"
Huang tu di,0,0,1,0,0,1,0,0,0,"['yellow', 'earth', 'focus', 'story', 'communist', 'soldier', 'sent', 'countryside', 'collect', 'folk', 'song', 'communist', 'revolution', 'stay', 'peasant', 'family', 'learns', 'happy', 'song', 'sent', 'coll', 'communist', 'song', 'chinese army', 'marriage', 'folk song']"
Gao shan xia de hua huan,0,0,1,0,1,0,0,0,0,"['follows', 'red', 'army', 'company', 'training', 'combat', 'sino', 'vietnamese', 'war', 'aftermath', 'war', 'focusing', 'anger', 'created', 'corruption', 'among', 'party', 'elite', 'anger']"
Father of the Bride,1,0,1,1,0,0,0,0,0,"['father', 'coming', 'grip', 'daughter', 'upcoming', 'wedding', 'prism', 'multiple', 'relationship', 'within', 'big', 'sprawling', 'cuban', 'american', 'clan', 'love', 'daughter', 'cuban american', 'wedding', 'father']"
The Cat's Pajamas,1,0,0,0,0,0,0,0,0,"['sally', 'seamstress', 'fashionable', 'modiste', 'support', 'crippled', 'father', 'adores', 'kitten', 'tommy', 'though', 'loved', 'jack', 'taxi', 'driver', 'infatuated', 'cesare', 'gracco', 'operatic', 'sensation', 'taxi']"
Mame,1,0,0,0,0,0,0,0,0,"['following', 'death', 'father', 'orphan', 'sent', 'live', 'free', 'spirited', 'aunt', 'reference to rhett butler', 'southern plantation', 'roller skates', 'department store', 'roaring twenties']"
