Name,Date Published,Description,Rating,Rating Count,Content Rating,Keywords,Comedy,Crime,Drama,Romance,Action and Adventure,Documentary and History,Family and Animation,Fantasy and Sci-Fi,Horror and Thriller,Description Tokenized
The Chosen,1985-01-10,"In 1944, in Brooklyn, two Jewish kids become friends. One is from a very conservative family, and the other is more liberal. The issues of importance of tradition, parental expectations and the formation of Israel cause constant f...",7.2,2291.0,M/12,"['midrash', 'anti zionist', 'seder', 'jewish custom', 'orthodox jew']",0,0,1,0,0,0,0,0,0,"['brooklyn', 'jewish', 'kid', 'become', 'friends', 'conservative', 'family', 'liberal', 'issue', 'importance', 'tradition', 'parental', 'expectations', 'formation', 'israel', 'cause', 'constant', 'f']"
Clash of the Titans,2010-04-15,"Perseus, a demigod and the son of Zeus, battles the minions of Hades and the Underworld in order to stop them from conquering Olympus and Earth.",5.8,286187.0,M/12,"['kraken', 'greek mythology', 'hand to hand combat', 'famous line', 'myth']",0,0,0,0,1,0,0,1,0,"['perseus', 'demigod', 'son', 'zeus', 'battle', 'minions', 'hades', 'underworld', 'order', 'stop', 'conquer', 'olympus', 'earth']"
Death Hunt,2022-03-10,A land developer and his girlfriend are hunted on a remote island for sport by three deranged locals.,3.7,405.0,,['death in title'],0,0,0,0,1,0,0,0,1,"['land', 'developer', 'girlfriend', 'hunt', 'remote', 'island', 'sport', 'derange', 'locals']"
The Decline of Western Civilization,,"A look into the Los Angeles punk rock scene, that was largely ignored by the rock music press of the time.",7.5,4500.0,Not Rated,"['national film registry', 'beer', 'self destructiveness', 'cult favorite', 'drug']",0,0,0,0,0,1,0,0,0,"['look', 'los', 'angeles', 'punk', 'rock', 'scene', 'largely', 'ignore', 'rock', 'music', 'press', 'time']"
Docteur Jekyll et les femmes,1991-08-23,"In 19th century London, a sex maniac sneaks into the engagement party of Dr. Henry Jekyll and Miss Fanny Osbourne, turning the event into a nightmarish whirlpool of murder and debauchery.",6.1,1335.0,M/18,"['dr. henry jekyll character', 'erotica', 'sex horror', 'female pubic hair', 'engagement party']",0,0,0,0,0,0,0,1,1,"['th', 'century', 'london', 'sex', 'maniac', 'sneak', 'engagement', 'party', 'dr', 'henry', 'jekyll', 'miss', 'fanny', 'osbourne', 'turn', 'event', 'nightmarish', 'whirlpool', 'murder', 'debauchery']"
Ek Duuje Ke Liye,1981-06-05,"The cross-cultural romance between Vaasu and Sapna meets heavy opposition from their family, who vow to stop their union at any cost. As the star-crossed lovers forbidden love ensues, nothing will prepare them for their tragic des...",7.3,1238.0,Not Rated,"['neighbor', 'vegetarian', 'love', 'non vegetarian', 'tragedy']",0,0,1,1,0,0,0,0,0,"['cross', 'cultural', 'romance', 'vaasu', 'sapna', 'meet', 'heavy', 'opposition', 'family', 'vow', 'stop', 'union', 'cost', 'star', 'cross', 'lovers', 'forbid', 'love', 'ensue', 'nothing', 'prepare', 'tragic', 'des']"
Eijanaika,1981-03-14,"Near the turbulent end of the Edo era, a man returning to Japan after exile in America searches for his wife and becomes swept up in the current of revolution in this incisive period drama from the great Shohei Imamura.",6.8,667.0,,"['edo japan', 'one word title', 'ryukyu islands', 'yokohama japan', 'slogan']",0,0,1,0,0,0,0,0,0,"['near', 'turbulent', 'end', 'edo', 'era', 'man', 'return', 'japan', 'exile', 'america', 'search', 'wife', 'become', 'sweep', 'current', 'revolution', 'incisive', 'period', 'drama', 'great', 'shohei', 'imamura']"
Eyewitness,1982-01-14,A janitor who claims he's seen a murder becomes romantically involved with the glamorous TV reporter covering the story.,5.9,5443.0,R,"['female reporter', 'eccentric man', 'murder', 'police detective', 'vietnam war veteran']",0,1,1,0,0,0,0,0,1,"['janitor', 'claim', 'hes', 'see', 'murder', 'become', 'romantically', 'involve', 'glamorous', 'tv', 'reporter', 'cover', 'story']"
An Eye for an Eye,,"A former bounty hunter teams up with a younger one, to track down and kill the wanted gang leader who murdered his wife and little boy.",6.0,394.0,Approved,"['blind gunfighter', 'one armed gunfighter', 'new mexico territory', 'territory', 'blindness']",0,0,0,0,1,0,0,0,0,"['former', 'bounty', 'hunter', 'team', 'younger', 'track', 'kill', 'want', 'gang', 'leader', 'murder', 'wife', 'little', 'boy']"
Excalibur,1981-10-29,"Merlin the magician helps Arthur Pendragon unite the Britons around the Round Table of Camelot, even as dark forces conspire to tear it apart.",7.3,63887.0,M/12,"['knight', 'knights of the round table', 'holy grail', 'arthurian legend', 'king arthur character']",0,0,1,0,1,0,0,1,0,"['merlin', 'magician', 'help', 'arthur', 'pendragon', 'unite', 'britons', 'around', 'round', 'table', 'camelot', 'even', 'dark', 'force', 'conspire', 'tear', 'apart']"
The Fantastic Four,,"When dosed with cosmic rays, four intrepid explorers are given incredible powers.",3.8,7228.0,PG,"['astronaut', 'marvel comics', 'superhero', 'mutation', 'unreleased film']",0,0,0,0,1,0,1,0,0,"['dose', 'cosmic', 'ray', 'intrepid', 'explorers', 'give', 'incredible', 'power']"
Fear No Evil,1984-01-05,High school student turns out to be personification of Lucifer. Two arch angels in human form (as women) take him on.,4.6,1551.0,R,"['demon', 'satan', 'lucifer', 'death', 'satanism']",0,0,0,0,0,0,0,0,1,"['high', 'school', 'student', 'turn', 'personification', 'lucifer', 'arch', 'angels', 'human', 'form', 'women', 'take']"
Saturday Night Fever,,"Anxious about his future after high school, a 19-year-old Italian-American from Brooklyn tries to escape the harsh reality of his bleak family life by dominating the dance floor at the local disco.",6.8,82947.0,M/12,"['nightclub', 'disco', 'dancing', 'disco dancing', '1970s']",0,0,1,0,0,0,0,0,0,"['anxious', 'future', 'high', 'school', 'year', 'old', 'italian', 'american', 'brooklyn', 'try', 'escape', 'harsh', 'reality', 'bleak', 'family', 'life', 'dominate', 'dance', 'floor', 'local', 'disco']"
First Monday in October,1981-08-21,"For the first time in history a woman is appointed to the U.S. Supreme Court, where she becomes a friendly rival to a liberal associate.",6.4,1595.0,R,"['reference to times square manhattan new york city', 'reference to 42nd street manhattan new york city', 'reference to new york city', 'scene during opening credits', 'female nudity']",1,0,1,0,0,0,0,0,0,"['first', 'time', 'history', 'woman', 'appoint', 'u', 'supreme', 'court', 'become', 'friendly', 'rival', 'liberal', 'associate']"
Four Friends,2010-10-28,Four cancer patients fly to Malaysia in order to fulfill their last dreams.,3.7,268.0,,['cancer'],0,0,1,0,0,0,0,0,0,"['cancer', 'patients', 'fly', 'malaysia', 'order', 'fulfill', 'last', 'dream']"
Gallipoli,1982-04-29,Two Australian sprinters face the brutal realities of war when they are sent to fight in the Gallipoli campaign in Turkey during World War I.,7.4,40657.0,M/12,"['world war one', 'british army', '1910s', 'egypt', 'ottoman empire']",0,0,1,0,1,1,0,0,0,"['australian', 'sprinters', 'face', 'brutal', 'realities', 'war', 'send', 'fight', 'gallipoli', 'campaign', 'turkey', 'world', 'war']"
The Funhouse Massacre,2015-11-13,"Six of the world's scariest psychopaths escape from a local Asylum and proceed to unleash terror on the unsuspecting crowd of a Halloween Funhouse, whose themed mazes are inspired by their various reigns of terror.",5.2,4026.0,R,"['haunted house attraction', 'psychopath', 'asylum', 'cannibalism', 'mass suicide']",1,0,0,0,0,0,0,0,1,"['worlds', 'scariest', 'psychopaths', 'escape', 'local', 'asylum', 'proceed', 'unleash', 'terror', 'unsuspecting', 'crowd', 'halloween', 'funhouse', 'whose', 'theme', 'mazes', 'inspire', 'various', 'reign', 'terror']"
Gaslight,2023-03-31,"Misha, who returns to her royal family estate after 15 years to visit her estranged father, only to find him missing.",7.4,18178.0,,['missing person'],0,1,0,0,0,0,0,0,1,"['misha', 'return', 'royal', 'family', 'estate', 'years', 'visit', 'estrange', 'father', 'miss']"
Ghost Story,1974-03-19,"Several old college friends converge at a mansion, ostensibly for a pleasant reunion. Talbot, the most easygoing of the bunch, comes to the conclusion that all is not well in the old dark house. For one thing, he's run across seve...",4.9,512.0,,"['time travel', 'ghost', 'time warp', 'haunted house', 'supernatural power']",0,0,0,0,0,0,0,0,1,"['several', 'old', 'college', 'friends', 'converge', 'mansion', 'ostensibly', 'pleasant', 'reunion', 'talbot', 'easygoing', 'bunch', 'come', 'conclusion', 'well', 'old', 'dark', 'house', 'thing', 'hes', 'run', 'seve']"
Graduation Day,2015-01-01,A group of high school students that document the events of their senior year in this suspenseful 'Found Footage' thriller.,4.9,72.0,Not Rated,"['high school', 'student', 'prank', 'high school student', 'found footage']",0,0,0,0,0,0,0,0,1,"['group', 'high', 'school', 'students', 'document', 'events', 'senior', 'year', 'suspenseful', 'footage', 'thriller']"
The Great Muppet Caper,1981-06-26,"Kermit the Frog, The Great Gonzo, and Fozzie Bear are reporters who travel to Britain to interview a rich victim of jewel thieves and help her along with her secretary, Miss Piggy.",7.1,15959.0,M/6,"['breaking the fourth wall', 'the muppets', 'character refers to the film credits', 'caper', 'hot air balloon']",1,1,0,0,1,0,0,0,0,"['kermit', 'frog', 'great', 'gonzo', 'fozzie', 'bear', 'reporters', 'travel', 'britain', 'interview', 'rich', 'victim', 'jewel', 'thieve', 'help', 'along', 'secretary', 'miss', 'piggy']"
Halloween II,1984-11-29,"While Dr. Loomis hunts for Michael Myers, a traumatized Laurie is rushed to Haddonfield Memorial Hospital, and The Shape is not far behind her.",6.5,95234.0,M/18,"['hospital', 'serial killer', 'murder spree', 'halloween', 'exsanguination']",0,0,0,0,0,0,0,0,1,"['dr', 'loomis', 'hunt', 'michael', 'myers', 'traumatize', 'laurie', 'rush', 'haddonfield', 'memorial', 'hospital', 'shape', 'far', 'behind']"
Hard Country,,"Ambitious young Jodie wants more out of life than the small Texas country town she lives in has to offer. Jodie realizes that in order to pursue her dreams she will have to leave Texas and move to the big city. However, her shiftl...",5.5,773.0,R,"['cleavage', 'scantily clad female', 'upskirt', 'panties', 'white panties']",0,0,1,0,0,0,0,0,0,"['ambitious', 'young', 'jodie', 'want', 'life', 'small', 'texas', 'country', 'town', 'live', 'offer', 'jodie', 'realize', 'order', 'pursue', 'dream', 'leave', 'texas', 'move', 'big', 'city', 'shiftl']"
Heavy Metal 2000,2000-05-04,"After surviving an invasion on her peaceful homeworld, a beautiful avenger must stop a powerful psychopath from gaining immortality and rescue her kidnapped sister.",5.4,8935.0,R,"['revenge', 'female warrior', 'brutality', 'adult animation', 'based on comic book']",0,0,0,0,1,0,1,0,0,"['survive', 'invasion', 'peaceful', 'homeworld', 'beautiful', 'avenger', 'must', 'stop', 'powerful', 'psychopath', 'gain', 'immortality', 'rescue', 'kidnap', 'sister']"
The Incredible Shrinking Woman,1981-01-30,A housewife grows smaller and smaller in reaction to chemicals found in cosmetics and household products.,5.5,4950.0,PG,"['miniaturization', 'timeframe 1980s', 'candy cinema', 'parody comedy', 'photography']",1,0,0,0,0,0,0,1,0,"['housewife', 'grow', 'smaller', 'smaller', 'reaction', 'chemicals', 'cosmetics', 'household', 'products']"
Killing Heat,2020-11-26,When JD is fired from his dull desk job his old buddies promise him the best vacation of his life. He can't refuse this one-time opportunity and travels to the sizzling heart of Thailand. Together with Gordon Goldman and John Walk...,4.4,77.0,,"['alcohol', 'pattaya', 'transgender']",1,1,0,0,1,0,0,0,0,"['jd', 'fire', 'dull', 'desk', 'job', 'old', 'buddies', 'promise', 'best', 'vacation', 'life', 'cant', 'refuse', 'time', 'opportunity', 'travel', 'sizzle', 'heart', 'thailand', 'together', 'gordon', 'goldman', 'john', 'walk']"
The Last Great Snail Chase,2007-04-16,"Alice is in her 20s, a graduate with a shitty job. She's saving to head overseas, but family problems are holding her back. While she's waiting to leave, Alice acts as our guide as we travel into the lives of her flatmates, her bo...",6.9,24.0,,[' '],0,0,1,0,0,0,0,0,0,"['alice', 'graduate', 'shitty', 'job', 'shes', 'save', 'head', 'overseas', 'family', 'problems', 'hold', 'back', 'shes', 'wait', 'leave', 'alice', 'act', 'guide', 'travel', 'live', 'flatmates', 'bo']"
The Legend of the Lone Ranger,2001-02-28,"When the Butch Cavendish gang ambushes a group of Texas Rangers, the only surviving ranger dons a mask to protect his identity and swears to bring them to justice.",7.0,277.0,,"['lone ranger character', 'superhero', 'texas', 'ambush', 'outlaw']",0,0,0,0,1,0,1,0,0,"['butch', 'cavendish', 'gang', 'ambush', 'group', 'texas', 'rangers', 'survive', 'ranger', 'mask', 'protect', 'identity', 'swear', 'bring', 'justice']"
Kranti,2023-01-26,"When corrupt forces try to take over thousands of government schools in an Indian state, NRI businessman Kranti Rayanna must bring about a revolution to protect the interests of the students",7.4,10103.0,,['school'],0,0,1,0,1,0,0,0,0,"['corrupt', 'force', 'try', 'take', 'thousands', 'government', 'school', 'indian', 'state', 'nri', 'businessman', 'kranti', 'rayanna', 'must', 'bring', 'revolution', 'protect', 'interest', 'students']"
Lady Chatterley's Lover,2022-12-02,An unhappily married aristocrat begins a torrid affair with the gamekeeper on her husband's country estate.,6.6,17867.0,R,"['male full frontal nudity', 'male rear nudity', 'dancing naked in the rain', 'man dances naked in the rain', 'male nudity']",0,0,1,1,0,0,0,0,0,"['unhappily', 'marry', 'aristocrat', 'begin', 'torrid', 'affair', 'gamekeeper', 'husband', 'country', 'estate']"
LOLA,2023-04-07,"1940, Thom and Mars have built a machine, LOLA, that can intercept radio and TV broadcasts from the future",7.1,225.0,,['the future'],0,0,0,0,1,0,0,1,0,"['thom', 'mar', 'build', 'machine', 'lola', 'intercept', 'radio', 'tv', 'broadcast', 'future']"
Looks and Smiles,1983-01-20,"Mick and Alan, two friends who have just left school, are full of dreams for the future. But against the background of Thatcher's Britain, the two soon wake up to reality. From acclaimed Director Ken Loach.",6.9,465.0,,"['the future', 'motorcycle', 'unemployment', 'job interview', 'independent film']",0,0,1,0,0,0,0,0,0,"['mick', 'alan', 'friends', 'leave', 'school', 'full', 'dream', 'future', 'background', 'thatchers', 'britain', 'soon', 'wake', 'reality', 'acclaim', 'director', 'ken', 'loach']"
Loophole,2019-02-05,"The future of humanity hangs in the balance, as both sides race against time to find the bloodline of Judas Iscariot. When Lexi Smith, a simple college student, finds herself in the middle of an all-out spiritual war, she is force...",2.4,455.0,,['tape over mouth'],0,0,1,0,0,0,0,0,0,"['future', 'humanity', 'hang', 'balance', 'side', 'race', 'time', 'bloodline', 'judas', 'iscariot', 'lexi', 'smith', 'simple', 'college', 'student', 'middle', 'spiritual', 'war', 'force']"
Mad Max 2,1983-01-28,"In the post-apocalyptic Australian wasteland, a cynical drifter agrees to help a small, gasoline-rich community escape a horde of bandits.",7.6,185009.0,R,"['post apocalypse', 'gasoline', 'car truck chase', 'car chase', 'desert']",0,0,0,0,1,0,0,1,0,"['post', 'apocalyptic', 'australian', 'wasteland', 'cynical', 'drifter', 'agree', 'help', 'small', 'gasoline', 'rich', 'community', 'escape', 'horde', 'bandits']"
Mandala,1981-09-12,A story that follows the lives and interactions of two Buddhist monks living in South Korea.,7.4,360.0,,"['female rear nudity', 'wife raped in front of husband', 'female topless nudity', 'buddhism', 'nipples closeup']",0,0,1,0,0,0,0,0,0,"['story', 'follow', 'live', 'interactions', 'buddhist', 'monks', 'live', 'south', 'korea']"
Iron Man,2008-05-01,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",7.9,1075523.0,M/12,"['billionaire', 'inventor', 'robot suit', 'based on comic', 'marvel cinematic universe']",0,0,0,0,1,0,0,1,0,"['hold', 'captive', 'afghan', 'cave', 'billionaire', 'engineer', 'tony', 'stark', 'create', 'unique', 'weaponize', 'suit', 'armor', 'fight', 'evil']"
